Word		Original_feature		Predicted_feature
कारण		3		3
कोलकातावासी		3		3
माँ		3		3
काली		3		3
के		UNK		UNK
भक्त		3		3
हैं		3		3
तथा		UNK		UNK
उनके		3		3h
शक्ति		3		3
रूप		3		3
को		UNK		UNK
मानते		3		any
हैं		3		3
।		UNK		UNK
काली		3		UNK
मंदिर		3		3
में		UNK		UNK
दर्शन		3		3
किए		any		any
बिना		UNK		any
कोलकाता		3		3
की		UNK		UNK
सैर		3		3
अधूरी		UNK		3
मानी		3		3
जाती		any		any
है		3		3
।		UNK		UNK
कोलकाता		3		3
के		UNK		UNK
उत्तर		3		3
में		UNK		UNK
विवेकानंद		3		3
पुल		3		3
के		UNK		UNK
पास		3		3
दक्षिणेश्वर		3		3
काली		3		UNK
मंदिर		3		3
स्थित		UNK		UNK
है		3		3
।		UNK		UNK
यह		3		3
मंदिर		3		3
बीबीडी		3		3
बाग		3		3
से		UNK		UNK
20		UNK		UNK
किलोमीटर		3		3
दूर		3		3
है		3		3
।		UNK		UNK
दक्षिणेश्वर		3		3
मंदिर		3		3
का		UNK		UNK
निर्माण		3		3
सन		3		UNK
1847		3		3
में		UNK		UNK
प्रारंभ		3		UNK
हुआ		any		any
था		any		any
।		UNK		UNK
जान		3		3
बाजार		3		3
की		UNK		UNK
महारानी		3		UNK
रासमणि		3		3
ने		UNK		UNK
स्वप्न		3		3
देखा		any		any
था		any		any
,		UNK		UNK
जिसके		3		3
अनुसार		UNK		UNK
माँ		3		3
काली		3		3
ने		UNK		UNK
उन्हें		3h		3h
निर्देश		3		3
दिया		any		any
कि		UNK		UNK
मंदिर		3		3
का		UNK		UNK
निर्माण		3		3
किया		3		any
जाए		3		any
।		UNK		UNK
इस		3		3
भव्य		UNK		3
मंदिर		3		3
में		UNK		UNK
माँ		3		3
की		UNK		UNK
मूर्ति		3		3
श्रद्धापूर्वक		UNK		UNK
स्थापित		UNK		UNK
की		any		any
गई		any		any
।		UNK		UNK
सन		3		3
1855		3		3
में		UNK		UNK
मंदिर		3		3
का		UNK		UNK
निर्माण		3		3
पूरा		UNK		UNK
हुआ		any		any
।		UNK		UNK
यह		3		3
मंदिर		3		3
25		UNK		UNK
एकड़		3		3
क्षेत्र		3		3
में		UNK		UNK
स्थित		UNK		UNK
है		3		3
।		UNK		UNK
अमेरिका		3		3
सद्दाम		3		3
हुसैन		3		3
की		UNK		UNK
न्यायिक		UNK		UNK
हिरासत		3		3
इराक		3		3
की		UNK		UNK
अंतरिम		UNK		UNK
सरकार		3		3
को		UNK		UNK
सौंपने		any		any
पर		UNK		UNK
विचार		3		3
कर		3		any
रहा		any		any
है		3		3
लेकिन		UNK		UNK
वह		3		3
सद्दाम		3		3
को		UNK		UNK
अपनी		any		any
सेना		3		3
के		UNK		UNK
कब्जे		3		3
में		UNK		UNK
ही		UNK		UNK
रखेगा		3		3
।		UNK		UNK
घाजी		3		UNK
तलाबानी		3		UNK
नाम		3		3
के		UNK		UNK
अधिकारी		3		3
की		UNK		UNK
काम		3		3
करने		any		any
जाते		any		any
समय		UNK		3
हत्या		3		3
की		any		any
गई		any		any
।		UNK		UNK
इराक		3		3
स्थित		UNK		UNK
अमेरिकी		UNK		UNK
प्रशासक		3		3
एल.		3		3
पॉल		3		3
ब्रेमर		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
अगर		UNK		UNK
इराक		3		3
के		3h		UNK
नए		UNK		UNK
प्रधानमंत्री		3		3
सद्दाम		3		3
हुसैन		3		3
को		UNK		UNK
अपनी		any		any
सरकार		3		3
की		UNK		UNK
हिरासत		3		3
में		UNK		UNK
देने		any		any
की		UNK		UNK
माँग		3		3
करते		3h		any
हैं		3h		3
तो		UNK		UNK
अमेरिका		3		3
उनकी		3h		3h
न्यायिक		UNK		UNK
हिरासत		3		3
सौंपने		any		any
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
विचार		3		UNK
कर		3		any
सकता		any		any
है		3		3
।		UNK		UNK
पाकिस्तान		3		3
में		UNK		UNK
आयोजित		UNK		UNK
होने		any		any
वाले		UNK		UNK
दो		UNK		UNK
दिवसीय		UNK		UNK
सार्क		3		3
विदेश		3		3
मंत्रियों		3		3
के		UNK		UNK
सम्मेलन		3		3
में		UNK		UNK
हिस्सा		3		3
लेने		any		any
के		UNK		UNK
लिए		UNK		UNK
भारतीय		UNK		UNK
विदेश		3		3
मंत्री		3		3
के		3		UNK
नटवर		3		3
सिंह		3		3
सोमवार		3		3
को		UNK		UNK
एक		UNK		UNK
विशेष		UNK		UNK
विमान		3		3
से		UNK		UNK
इस्लामाबाद		3		3
के		UNK		UNK
लिए		UNK		UNK
रवाना		UNK		3
होंगे		3h		3h
।		UNK		UNK
संभावना		3		3
जताई		3		any
जा		any		any
रही		any		any
है		3		3
कि		UNK		UNK
वह		3		3
पाकिस्तान		3		3
में		UNK		UNK
पाँच		UNK		UNK
दिन		3		3
रहेंगे		3h		3h
और		UNK		UNK
इस		3		3
दौरान		3		3
वह		3		3
राष्ट्रपति		3		3
परवेज़		3		3
मुशर्रफ		3		3
से		UNK		UNK
दो		UNK		UNK
बार		3		3
मुलाक़ात		3		3
कर		3h		any
सकते		3h		any
हैं		3h		3
।		UNK		UNK
पाकिस्तानी		UNK		UNK
अधिकारियों		3		3
के		UNK		UNK
मुताबिक		UNK		UNK
,		UNK		UNK
विदेश		3		3
मंत्रियों		3		3
के		UNK		UNK
सम्मेलन		3		3
का		UNK		UNK
उद्घाटन		3		3
पाकिस्तान		3		3
के		3h		UNK
अंतरिम		UNK		UNK
प्रधानमंत्री		3		3
शुजात		3		3
हुसैन		3		3
करेंगे		3h		3h
।		UNK		UNK
अमरनाथ		3		3
गुफा		3		3
में		UNK		UNK
प्राकृतिक		UNK		UNK
रूप		3		3
से		UNK		UNK
बने		3		any
हिमलिंग		3		3
को		UNK		UNK
छह		UNK		UNK
महीनों		3		3
तक		UNK		UNK
सहेजने		any		any
के		UNK		UNK
लिए		UNK		UNK
योजना		3		3
तैयार		UNK		UNK
की		3		3
जा		any		any
रही		any		any
है		3		3
।		UNK		UNK
श्री		3		3
अमरनाथ		3		3
श्राईन		3		3
बोर्ड		3		3
के		UNK		UNK
अध्यक्ष		3		3
और		UNK		UNK
जम्मू		3		3
-		UNK		UNK
कश्मीर		3		3
के		UNK		UNK
राज्यपाल		3		3
एस.		3		3
के.		3		3
सिन्हा		3		3
ने		UNK		UNK
शुक्रवार		3		3
को		UNK		UNK
पत्रकारों		3		3
को		UNK		UNK
बताया		any		any
कि		UNK		UNK
रक्षा		3		3
अनुसंधान		3		3
एवं		UNK		UNK
विकास		3		3
संगठन		3		3
(		UNK		UNK
डीआरडीओ		3		3
)		UNK		UNK
के		UNK		UNK
वैज्ञानिक		3		UNK
गुफा		3		3
के		UNK		UNK
अंदर		3		3
बर्फ		3		3
से		UNK		UNK
बने		any		any
शिवलिंग		3		3
को		UNK		UNK
सुरक्षित		UNK		UNK
रखने		any		any
के		UNK		UNK
तरीके		3		3
खोज		3		3
रहे		any		any
हैं		3		3
और		UNK		UNK
इस		3		3
पर		UNK		UNK
लगभग		UNK		UNK
५०		UNK		UNK
लाख		UNK		UNK
रुपये		3		3
खर्च		3		UNK
होने		any		any
का		UNK		UNK
अनुमान		3		3
है		3		3
।		UNK		UNK
गुजरात		3		3
के		UNK		UNK
एक		UNK		UNK
भौतिकशास्त्री		3		3
को		UNK		UNK
अमेरिकी		UNK		UNK
अंतरिक्ष		3		3
एजेंसी		3		3
नासा		3		3
की		UNK		UNK
उस		3		3
शोध		3		3
टीम		3		3
में		UNK		UNK
शामिल		UNK		UNK
किया		3		any
गया		any		any
है		3		3
जो		3		3
विभिन्न		UNK		UNK
ग्रहों		3		3
पर		UNK		UNK
पानी		3		3
जैसे		UNK		UNK
तत्त्वों		3		3
पर		UNK		UNK
सूर्य		3		3
की		UNK		UNK
किरणों		3		3
के		UNK		UNK
प्रभाव		3		3
का		UNK		UNK
अध्ययन		3		3
करेगी		3		3
।		UNK		UNK
नासा		3		3
की		UNK		UNK
शोध		3		3
टीम		3		3
में		UNK		UNK
शामिल		UNK		UNK
होने		any		any
वाले		UNK		UNK
इस		3		3
गुजराती		UNK		UNK
वैज्ञानिक		3		3
का		UNK		UNK
नाम		3		3
कमल		3		3
नयन		3		3
जोशीपुरा		3		3
है		3		3
।		UNK		UNK
जोशीपुरा		3		3
सरदार		3		3
पटेल		3		3
विश्वविद्यालय		3		3
में		UNK		UNK
भौतिकी		3		3
के		3h		UNK
प्रोफेसर		3		3
हैं		3h		3
।		UNK		UNK
अटल		3		3
बिहारी		3		3
वाजपेयी		3		3
के		UNK		UNK
तेवर		3		3
देख		any		3
कर		any		any
केवल		UNK		UNK
भाजपा		3		3
ही		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
बल्कि		UNK		UNK
पूरा		UNK		UNK
संघ		3		3
परिवार		3		3
सकते		3		3
में		UNK		UNK
है		3		3
।		UNK		UNK
वाजपेयी		3		3
ने		UNK		UNK
मनाली		3		3
में		UNK		UNK
पलटवार		3		3
करते		any		any
हुए		any		any
कहा		3		3
है		3		3
कि		UNK		UNK
गुजरात		3		3
की		UNK		UNK
चर्चा		3		3
राष्ट्रीय		UNK		UNK
कार्यकारिणी		3		3
में		UNK		UNK
अवश्य		UNK		3
होगी		3		3
।		UNK		UNK
वाजपेयी		3		3
के		UNK		UNK
बयान		3		3
के		UNK		UNK
बाद		3		3
पार्टी		3		3
मुख्यालय		3		3
से		UNK		UNK
भाजपा		3		3
के		UNK		UNK
सभी		UNK		UNK
नेता		3		3
भूमिगत		UNK		UNK
हो		any		any
गए		any		any
।		UNK		UNK
दूसरी		UNK		UNK
ओर		3		3
संघ		3		3
ने		UNK		UNK
दिल्ली		3		3
में		UNK		UNK
मौजूद		UNK		UNK
सभी		UNK		UNK
पदाधिकारियों		3		3
की		UNK		UNK
आपात		UNK		3
बैठक		3		3
बुलाई		any		3
और		UNK		UNK
वाजपेयी		3		3
के		UNK		UNK
बयान		3		3
के		UNK		UNK
बाद		3		3
स्थिति		3		3
की		UNK		UNK
समीक्षा		3		3
की		any		any
।		UNK		UNK
इसमें		3		3
भाजपा		3		3
की		UNK		UNK
ओर		3		3
से		UNK		UNK
विजय		3		3
कुमार		3		3
मल्होत्रा		3		3
मौजूद		UNK		UNK
थे		3h		3h
।		UNK		UNK
कहते		3		any
हैं		3		3
मोहब्बत		3		3
और		UNK		UNK
जंग		3		3
में		UNK		UNK
सब		UNK		UNK
कुछ		3		UNK
जायज		UNK		UNK
है		3		3
।		UNK		UNK
और		UNK		UNK
मामला		3		3
जब		UNK		UNK
देश		3		3
के		UNK		UNK
सबसे		UNK		UNK
बड़े		UNK		UNK
औद्योगिक		UNK		UNK
साम्राज्य		3		3
का		UNK		UNK
हो		any		any
तो		UNK		UNK
यह		3		3
देखना		any		any
दिलचस्प		UNK		UNK
है		3		3
कि		UNK		UNK
आखिर		UNK		UNK
सुलह		3		3
के		UNK		UNK
बाद		3		3
दोनों		UNK		UNK
अंबानी		3		UNK
भाईयों		3		3
के		UNK		UNK
हिस्से		3		3
में		UNK		UNK
क्या		UNK		UNK
आया		any		any
।		UNK		UNK
बेशक़		UNK		3
,		UNK		UNK
माँ		3		3
कोकिलाबेन		3		3
के		UNK		UNK
लिए		UNK		UNK
मुकेश		3		3
और		UNK		UNK
अनिल		3		UNK
बराबर		UNK		UNK
हैं		3		3
।		UNK		UNK
लेकिन		UNK		UNK
,		UNK		UNK
कम		UNK		UNK
से		UNK		UNK
कम		UNK		UNK
एक		UNK		UNK
मामले		3		3
में		UNK		UNK
अनिल		3		3
मुकेश		3		3
को		UNK		UNK
झुकाने		any		any
में		UNK		UNK
क़ामयाब		UNK		3
रहे		3h		any
हैं		3h		3
।		UNK		UNK
यह		3		3
वही		3		UNK
आनंद		3		3
जैन		3		3
हैं		3h		3
,		UNK		UNK
जिनकी		3h		3
मौजदूगी		3		3
अनिल		3		3
को		UNK		UNK
बराबर		UNK		UNK
खटकती		any		3
रही		any		any
और		UNK		UNK
इसे		3		3
सार्वजनिक		UNK		UNK
करने		any		any
से		UNK		UNK
भी		UNK		UNK
उन्होंने		3h		3h
गुरेज़		3		3
नहीं		UNK		UNK
किया		any		any
।		UNK		UNK
इराक		3		3
के		UNK		UNK
फलुजा		3		UNK
स्थित		UNK		UNK
संदिग्ध		UNK		UNK
आतंकी		UNK		UNK
ठिकाने		3		any
पर		UNK		UNK
शनिवार		3		3
रात		3		3
हुए		3		any
अमेरिकी		UNK		UNK
हवाई		UNK		UNK
हमले		3		3
में		UNK		UNK
११		UNK		UNK
लोग		3		3
मारे		3		any
गए		3		any
।		UNK		UNK
अमेरिकी		UNK		UNK
वायु		3		3
-		UNK		UNK
सेना		3		3
ने		UNK		UNK
यह		3		3
हमला		3		3
आतंकी		UNK		UNK
अबू		3		3
मुसाब		3		3
-		UNK		UNK
अल		3		3
जरकावी		3		3
के		UNK		UNK
ठिकाने		3		any
के		UNK		UNK
संदेह		3		3
में		UNK		UNK
किया		any		any
।		UNK		UNK
फलुजा		3		3
स्थित		UNK		UNK
एक		UNK		UNK
प्रमुख		UNK		UNK
अस्पताल		3		3
के		UNK		UNK
डॉक्टर		3		3
ने		UNK		UNK
बताया		any		any
कि		UNK		UNK
इस		3		3
हमले		3		3
में		UNK		UNK
११		UNK		UNK
लोग		3		3
मारे		any		any
गए		any		any
और		UNK		UNK
सात		UNK		3
घायल		UNK		UNK
हो		any		any
गए		any		any
।		UNK		UNK
मृतकों		3		3
में		UNK		UNK
एक		UNK		UNK
महिला		3		3
भी		UNK		UNK
शामिल		UNK		UNK
है		3		3
।		UNK		UNK
फर्जी		UNK		UNK
पासपोर्ट		3		3
मामले		3		3
में		UNK		UNK
भोपाल		3		3
की		UNK		UNK
एक		UNK		UNK
स्थानीय		UNK		UNK
अदालत		3		3
ने		UNK		UNK
मोनिका		3		3
बेदी		3		3
के		UNK		UNK
खिलाफ		UNK		UNK
प्रोटेक्शन		3		3
वारंट		3		3
जारी		UNK		UNK
किया		3		3
है		3		3
।		UNK		UNK
पुलिस		3		3
अधीक्षक		3		3
ए.		3		3
के.		3		3
सिंह		3		3
ने		UNK		UNK
शुक्रवार		3		3
को		UNK		UNK
बताया		any		any
कि		UNK		UNK
फर्जी		UNK		3
पासपोर्ट		3		3
मामले		3		3
में		UNK		UNK
अदालत		3		3
द्वारा		UNK		UNK
मोनिका		3		3
बेदी		3		3
को		UNK		UNK
पेश		UNK		UNK
किए		any		any
जाने		any		any
के		UNK		UNK
आदेश		3		3
के		UNK		UNK
बाद		3		3
पुलिस		3		3
उपाधीक्षक		3		3
के		UNK		UNK
नेतृत्व		3		3
में		UNK		UNK
एक		UNK		UNK
टीम		3		3
हैदराबाद		3		3
रवाना		UNK		UNK
हो		3		3
गई		any		any
है		3		3
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
मुख्य		UNK		UNK
न्यायिक		UNK		UNK
दंडाधिकारी		3		UNK
दिनेश		3		3
कुमार		3		3
दांगी		3		3
ने		UNK		UNK
२६		3		3
नवंबर		3		3
को		UNK		UNK
मोनिका		3		3
को		UNK		UNK
अदालत		3		3
में		UNK		UNK
पेश		UNK		UNK
करने		any		any
का		UNK		UNK
आदेश		3		3
दिया		3		any
है		3		3
।		UNK		UNK
केंद्र		3		3
सरकार		3		3
अब		UNK		UNK
'		UNK		UNK
कैप्टिव		3		3
पॉवर		3		3
प्लांट		3		3
'		UNK		UNK
लगाने		any		any
के		UNK		UNK
रास्ते		3		3
की		UNK		UNK
सारी		UNK		UNK
बाधाओं		3		3
को		UNK		UNK
खत्म		UNK		UNK
करने		3		any
जा		any		any
रही		any		any
है		3		3
।		UNK		UNK
बिजली		3		3
की		UNK		UNK
अनियमित		UNK		UNK
आपूर्ति		3		3
से		UNK		UNK
तबाह		UNK		3
हो		3		any
रहे		3		any
उद्योगों		3		3
को		UNK		UNK
बचाने		any		any
और		UNK		UNK
लोगों		3		3
को		UNK		UNK
बिजली		3		3
गुल		3		3
से		UNK		UNK
राहत		3		3
दिलाने		any		any
के		UNK		UNK
लिए		UNK		UNK
सरकार		3		3
के		UNK		UNK
पास		3		3
एकमात्र		UNK		UNK
यही		3		3
रास्ता		3		3
बचा		3		any
है		3		3
।		UNK		UNK
इसलिए		UNK		UNK
सरकार		3		3
अब		UNK		UNK
'		UNK		UNK
कैप्टिव		3		3
पॉवर		3		3
प्लांट		3		3
'		UNK		UNK
को		UNK		UNK
बढ़ावा		3		3
देने		3		any
जा		any		any
रही		any		any
है		3		3
।		UNK		UNK
प्रस्तावित		UNK		UNK
नई		UNK		UNK
ऊर्जा		3		3
नीति		3		3
में		UNK		UNK
'		UNK		UNK
कैप्टिव		3		3
पॉवर		3		3
'		UNK		UNK
के		UNK		UNK
उत्पादन		3		3
को		UNK		UNK
लाइसेंस		3		3
मुक्त		UNK		UNK
करने		any		any
की		UNK		UNK
योजना		3		3
है		3		3
।		UNK		UNK
रक्षा		3		3
मंत्री		3		3
प्रणब		3		3
मुखर्जी		3		3
ने		UNK		UNK
मंगलवार		3		3
को		UNK		UNK
कहा		any		any
कि		UNK		UNK
जम्मू		3		3
-		UNK		UNK
कश्मीर		3		3
में		UNK		UNK
सेना		3		3
में		UNK		UNK
कटौती		3		3
करने		any		any
के		UNK		UNK
फैसले		3		3
की		UNK		UNK
समीक्षा		3		3
का		UNK		UNK
विकल्प		3		3
खुला		3		3
हुआ		any		any
है		3		3
।		UNK		UNK
मुखर्जी		3		3
ने		UNK		UNK
यहाँ		UNK		UNK
गणतंत्र		3		3
दिवस		3		3
शिविर		3		3
में		UNK		UNK
नेशनल		UNK		UNK
कैडेट		3		3
कोर		3		3
(		UNK		UNK
एनसीसी		3		3
)		UNK		UNK
के		UNK		UNK
एक		UNK		UNK
समारोह		3		3
के		UNK		UNK
बाद		3		3
पत्रकारों		3		3
से		UNK		UNK
कहा		any		any
कि		UNK		UNK
जम्मू		3		3
-		UNK		UNK
कश्मीर		3		3
में		UNK		UNK
सेना		3		3
में		UNK		UNK
कमी		3		3
करने		any		any
का		UNK		UNK
फैसला		3		3
एक		UNK		UNK
विशेष		UNK		UNK
स्थिति		3		3
के		UNK		UNK
संदर्भ		3		3
में		UNK		UNK
लिया		any		any
गया		any		any
था		any		any
।		UNK		UNK
यदि		UNK		UNK
घुसपैठ		3		3
में		UNK		UNK
इजाफा		3		3
होता		3		3
है		3		3
या		UNK		UNK
स्थिति		3		3
बिगड़ती		3		3
है		3		3
,		UNK		UNK
तो		UNK		UNK
बेशक़		UNK		UNK
इस		3		3
फैसले		3		3
की		UNK		UNK
समीक्षा		3		3
की		3		any
जाएगी		3		3
।		UNK		UNK
लिब्रहान		3		3
आयोग		3		3
के		UNK		UNK
समक्ष		3		3
शुक्रवार		3		3
को		UNK		UNK
भाजपा		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
वह		3		3
अयोध्या		3		3
में		UNK		UNK
विवादित		UNK		UNK
ढाँचे		3		3
को		UNK		UNK
गिराए		any		any
जाने		any		any
के		UNK		UNK
विरोध		UNK		3
में		UNK		UNK
थी		any		any
।		UNK		UNK
आयोग		3		3
के		UNK		UNK
समक्ष		3		3
पेश		UNK		3
उत्तर		3		3
प्रदेश		3		3
के		UNK		UNK
पूर्व		UNK		UNK
मुख्यमंत्री		3		3
कल्याण		3		3
सिंह		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
६		3		3
दिसंबर		3		3
,		UNK		UNK
१९९२		3		3
को		UNK		UNK
अयोध्या		3		3
में		UNK		UNK
विवादित		UNK		UNK
ढाँचे		3		3
के		UNK		UNK
विध्वंस		3		3
में		UNK		UNK
उनकी		3h		3h
कोई		3		3
भूमिका		3		3
नहीं		UNK		UNK
थी		any		any
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
विध्वंस		3		3
के		UNK		UNK
समय		UNK		3
पत्रकारों		3		3
की		UNK		UNK
पिटाई		3		3
की		any		any
गई		any		any
थी		any		any
और		UNK		UNK
उन्हें		3		3h
घटना		3		3
की		UNK		UNK
तस्वीरें		3		3
लेने		any		any
से		UNK		UNK
रोका		any		any
गया		any		any
,		UNK		UNK
लेकिन		UNK		UNK
भीड़		3		3
में		UNK		UNK
लोगों		3		3
की		UNK		UNK
पहचान		3		3
न		UNK		UNK
हो		any		any
सकने		any		any
की		UNK		UNK
वजह		UNK		3
से		UNK		UNK
किसी		3		3
की		UNK		UNK
गिरफ्तारी		3		UNK
नहीं		UNK		UNK
की		any		any
गई		any		any
।		UNK		UNK
बिहार		3		3
व		UNK		UNK
पूर्वोत्तर		3		3
के		UNK		UNK
असम		3		3
,		UNK		UNK
मेघालय		3		3
व		UNK		UNK
अरुणाचल		3		3
प्रदेश		3		3
में		UNK		UNK
कई		UNK		UNK
दिनों		3		3
बाद		3		3
भी		UNK		UNK
बाढ़		3		3
की		UNK		UNK
स्थिति		3		3
चिंताजनक		UNK		3
बनी		3		3
हुई		any		any
है		3		3
।		UNK		UNK
बिहार		3		3
में		UNK		UNK
बाढ़		3		3
के		UNK		UNK
कारण		UNK		UNK
मरने		any		any
वालों		UNK		3
की		UNK		UNK
संख्या		3		3
बढ़कर		any		any
१२८		UNK		UNK
हो		3		3
गई		any		any
है		3		3
।		UNK		UNK
राज्य		3		3
के		UNK		UNK
तीन		UNK		UNK
जिले		3		3
दरभंगा		3		3
,		UNK		UNK
सीतामढ़ी		3		3
व		UNK		UNK
शिवहर		3		3
का		UNK		UNK
संपर्क		3		3
अब		UNK		UNK
भी		UNK		UNK
देश		3		3
के		UNK		UNK
अन्य		UNK		UNK
भागों		3		3
से		UNK		UNK
कटा		3		3
हुआ		any		any
है		3		3
।		UNK		UNK
दरभंगा		3		3
,		UNK		UNK
मुजफ्फरपुर		3		3
और		UNK		UNK
मधुबनी		3		3
में		UNK		UNK
नदियों		3		3
के		UNK		UNK
जल		3		3
-		UNK		UNK
स्तर		3		3
में		UNK		UNK
कमी		3		3
हो		3		3
रही		any		any
है		3		3
वहीं		UNK		UNK
खगड़िया		3		any
और		UNK		UNK
समस्तीपुर		3		3
में		UNK		UNK
इसमें		3		3
कोई		3		3
सुधार		3		3
नहीं		UNK		UNK
हुआ		3		any
है		3		3
।		UNK		UNK
राष्ट्रीय		UNK		UNK
महिला		3		3
आयोग		3		3
ने		UNK		UNK
भारतीय		UNK		UNK
वायु		3		3
सेना		3		3
की		UNK		UNK
बर्खास्त		UNK		UNK
फ्लाइंग		3		3
ऑफिसर		3		3
अंजलि		3		3
गुप्ता		3		3
की		UNK		UNK
शिकायत		3		3
को		UNK		UNK
गंभीरता		3		3
से		UNK		UNK
लिया		3		any
है		3		3
।		UNK		UNK
आयोग		3		3
ने		UNK		UNK
वायु		3		3
सेना		3		3
से		UNK		UNK
पूछा		3		any
है		3		3
कि		UNK		UNK
क्या		UNK		UNK
सैन्य		UNK		UNK
अदालत		3		3
ने		UNK		UNK
कार्य		3		3
-		UNK		UNK
स्थल		3		3
पर		UNK		UNK
यौन		3		3
उत्पीड़न		3		3
की		UNK		UNK
जाँच		3		3
के		UNK		UNK
दौरान		3		3
सुप्रीम		3		3
कोर्ट		3		3
द्वारा		UNK		UNK
विशाखा		3		3
मामले		3		3
में		UNK		UNK
दिए		any		any
दिशा		3		3
निर्देशों		3		3
का		UNK		UNK
पालन		3		3
किया		any		any
था		any		any
।		UNK		UNK
आयोग		3		3
ने		UNK		UNK
यह		3		3
भी		UNK		UNK
पूछा		3		3
है		3		3
कि		UNK		UNK
क्या		UNK		UNK
सेना		3		3
ने		UNK		UNK
इस		3		3
तरह		3		3
की		UNK		UNK
शिकायतों		3		3
के		UNK		UNK
लिए		UNK		UNK
किसी		3		3
प्रकोष्ठ		3		3
का		UNK		UNK
गठन		3		3
किया		3		3
है		3		3
।		UNK		UNK
पार्टी		3		3
का		UNK		UNK
कहना		any		any
है		3		3
कि		UNK		UNK
देश		3		3
जब		UNK		UNK
जनसंख्या		3		3
पर		UNK		UNK
काबू		3		UNK
पाने		any		any
की		UNK		UNK
कोशिशों		3		3
के		UNK		UNK
साथ		3		3
उन्नति		3		3
की		UNK		UNK
तरफ		3		UNK
बढ़		3		3
रहा		any		any
है		3		3
,		UNK		UNK
तब		UNK		UNK
आरएसएस		3		3
जनसंख्या		3		3
बढ़ाने		any		any
की		UNK		UNK
नसीहत		3		3
देकर		any		any
गरीबी		3		3
की		UNK		UNK
तरफ		3		UNK
खींच		3		3
रहा		any		any
है		3		3
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
लोगों		3		3
के		UNK		UNK
लिए		UNK		UNK
विकास		3		3
का		UNK		UNK
मसला		3		3
अधिक		UNK		UNK
जरूरी		UNK		UNK
है		3		3
।		UNK		UNK
सिंघवी		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
संघ		3		3
की		UNK		UNK
