Word		Original_feature		Predicted_feature
اس		any		any
سال		m		m
فبروری		m		m
مےں		UNK		UNK
منگنی		m		any
کرنے		any		any
کے		UNK		UNK
بعد		m		m
شادی		f		f
سے		UNK		UNK
اتفاق		m		m
کیا		m		m
تھا		m		m
اور		UNK		UNK
21		m		m
مئی		m		m
کو		UNK		UNK
شادی		f		f
مقرر		any		any
تھی		f		f
۔		UNK		UNK
تاہم		UNK		UNK
بھارت		m		m
کرشنا		m		m
کو		UNK		UNK
اپنی		f		f
منگیتر		m		m
کے		m		m
چال		f		m
و		UNK		UNK
چلن		m		m
پر		UNK		UNK
شبہ		m		m
ہوا		m		m
اور		UNK		UNK
الزام		m		m
عائد		any		any
کیا		m		m
کہ		UNK		UNK
وہ		any		any
کسی		any		any
اور		any		UNK
شخص		m		m
کے		UNK		UNK
ساتھ		m		m
تعلقات		m		m
رکھتی		f		f
ہے		any		any
۔		UNK		UNK
آج		m		m
شام		f		m
وہ		any		any
اپنی		f		f
منگیتر		m		m
کے		m		m
گھر		m		m
گیا		m		m
اور		UNK		UNK
بحث		f		m
کرتے		any		m
ہوئے		any		any
اس		any		any
شخص		m		m
کا		m		m
نام		m		m
ظاہر		any		any
کرنے		any		any
کا		m		m
مطالبہ		m		m
کیا		m		m
اور		UNK		UNK
کہا		m		m
کہ		UNK		UNK
اس		any		any
کے		UNK		UNK
ساتھ		m		m
ابھی		UNK		UNK
چل		any		any
کر		any		any
شادی		f		f
کر		any		any
لے		any		any
لیکن		UNK		UNK
خاتون		f		f
نے		UNK		UNK
انکار		m		m
کیا		m		m
اور		UNK		UNK
چیخ		f		m
و		UNK		UNK
پکار		f		m
سن		any		m
کر		any		any
لڑکی		f		f
کے		m		m
والدین		m		m
اور		UNK		UNK
دیگر		any		any
ارکان		m		m
پہنچ		any		any
گئے		m		m
NULL		UNK		UNK
جس		any		any
پر		UNK		UNK
برہم		any		any
بھارت		m		f
نے		UNK		UNK
لڑکی		f		f
اور		UNK		UNK
اس		any		any
کے		m		m
والدین		m		m
پر		UNK		UNK
چاقو		m		m
سے		UNK		UNK
حملہ		m		m
کیا		m		m
۔		UNK		UNK
لڑکی		f		f
کے		m		m
گردن		f		m
اور		UNK		UNK
ہاتھ		m		m
پر		UNK		UNK
شدید		any		any
زخم		m		m
آئے		any		any
۔		UNK		UNK
والدین		m		m
معمولی		any		any
زخمی		m		any
ہوئے		any		any
ہےں		any		any
۔		UNK		UNK
آندھراپردیش		m		m
ہائیکورٹ		m		m
نے		UNK		UNK
قبرستان		m		m
چوکھنڈی		m		m
،		UNK		UNK
شیخ		m		m
پیٹ		m		m
کی		f		f
موجودہ		any		any
حالت		m		f
کے		UNK		UNK
تعلق		m		m
سے		UNK		UNK
اےک		any		any
رپورٹ		f		f
پیش		m		any
کرنے		any		any
کی		f		f
سکریٹری		m		m
محکمہ		m		m
اقلیتی		m		m
بہبود		m		m
،		UNK		UNK
اسپیشل		m		m
آفیسر		m		m
مجلس		m		m
بلدیہ		m		m
عظیم_تر		m		m
حیدرآباد		m		m
،		UNK		UNK
چیف		m		m
ایگزیکیٹیو		m		m
آفیسر		m		m
اے		m		m
پی		m		m
اسٹیٹ		m		m
وقف		m		m
بورڈ		m		m
اور		UNK		UNK
کمشنر		m		m
پولیس		m		m
حیدرآباد		m		m
کو		UNK		UNK
ہدایت		f		f
دی		f		f
ہے		any		any
NULL		UNK		UNK
اس		any		any
کے		UNK		UNK
علاوہ		UNK		UNK
انہیں		any		any
یہ		any		any
بھی		UNK		UNK
ہدایت		f		f
دی		f		f
گئی		f		f
ہے		any		any
کہ		UNK		UNK
وہ		any		any
قبرستان		m		m
چوکھنڈی		m		m
مےں		UNK		UNK
جوں		UNK		UNK
کا		UNK		m
توں		UNK		UNK
موقف		m		m
برقرار		any		any
رکھنے		any		any
کے		UNK		UNK
تعلق		m		m
سے		UNK		UNK
عدالت		f		f
کے		m		m
احکام		m		m
کی		f		f
پابندی		f		f
کو		UNK		UNK
یقینی		any		any
بنائیں		any		m
۔		UNK		UNK
چیف		m		m
جسٹس		m		m
مسٹر		UNK		UNK
جسٹس		m		m
نثار		m		m
احمد		m		m
کاکرو		m		m
اور		UNK		UNK
جسٹس		m		m
وی		m		m
وی		m		m
افضل		m		m
پورکر		m		m
پر		UNK		UNK
مشتمل		any		any
بنچ		m		m
نے		UNK		UNK
یہ		any		any
ہدایت		f		f
جاری		any		any
کی		f		f
۔		UNK		UNK
تفصیلات		f		m
کے		UNK		UNK
بموجب		UNK		UNK
درخواست_گذار		f		m
و		UNK		UNK
صدر		m		m
وقف		m		m
پراپرٹیز		m		m
پروٹیکشن		m		m
سوسائیٹی		m		m
جناب		UNK		UNK
عثمان		m		m
بن		m		m
محمد		m		m
الہاجری		m		m
نے		UNK		UNK
قبرستان		m		m
چوکھنڈی		m		m
شیخ_پیٹ		m		m
کی		f		f
بانڈری		f		m
و		UNK		UNK
قبور		m		m
کو		UNK		UNK
مسمار		any		any
کرتے		any		m
ہوئے		any		any
سڑک		f		f
کی		f		f
تعمیر		f		f
کے		UNK		UNK
خلاف		any		any
عدالت		f		f
کا		m		m
دروازہ		m		m
کھٹکھٹایا		m		m
تھا		m		m
NULL		UNK		UNK
جس		any		any
پر		UNK		UNK
عدالت		f		f
کی		f		f
جانب		m		m
سے		UNK		UNK
یہاں		any		UNK
جوں		UNK		UNK
کا		UNK		m
توں		UNK		UNK
موقف		m		m
برقرار		any		any
رکھنے		any		any
کی		f		f
ہدایت		f		f
جاری		any		any
کی		f		f
گئی		f		f
تھی		m		f
۔		UNK		UNK
عدالت		f		f
کی		f		f
ہدایت		f		f
کے		UNK		UNK
باوجود		UNK		UNK
یہاں		any		UNK
بلدیہ		m		m
کی		f		f
جانب		m		m
سے		UNK		UNK
سوچے		m		m
سمجھے		m		any
منصوبہ		m		m
کے		UNK		UNK
تحت		UNK		m
مذکورہ		any		any
سڑک		f		f
کی		f		f
تعمیر		f		f
کا		m		m
کام		m		m
جاری		any		any
رکھا		m		m
گیا		m		m
تھا		m		m
۔		UNK		UNK
رات		f		f
مےں		UNK		UNK
بھی		UNK		UNK
تعمیری		any		any
کام		m		m
جاری		any		any
رکھا		m		m
گیا		m		m
اور		UNK		UNK
راستہ		m		m
کو		UNK		UNK
عوام		m		m
کے		UNK		UNK
لئے		UNK		UNK
کھولنے		any		any
کی		f		f
کوشش		f		f
کی		f		f
گئی		f		f
تھی		f		f
۔		UNK		UNK
اس		any		any
پر		UNK		UNK
عثمان		m		m
بن		m		m
محمد		m		m
الہاجری		m		m
نے		UNK		UNK
اےک		any		any
درخواست		f		f
ہائیکورٹ		m		m
مےں		UNK		UNK
داخل		m		m
کرتے		any		m
ہوئے		any		any
استدعا		m		m
کی		f		f
تھی		f		f
کہ		UNK		UNK
مذکورہ		any		any
قبرستان		m		m
کی		f		f
حصاربندی		f		f
کرتے		any		m
ہوئے		any		any
اس		any		any
کے		m		m
تقدس		m		m
کا		m		m
تحفظ		m		m
کیا		m		m
جائے		any		any
۔		UNK		UNK
عثمان		m		m
الہاجری		m		m
کی		f		f
جانب		m		m
سے		UNK		UNK
سید		m		m
کریم		m		m
الدین		m		m
شکیل		m		m
ایڈوکیٹ		m		m
نے		UNK		UNK
عدالت		f		f
کو		UNK		UNK
تفصیلات		m		m
سے		UNK		UNK
آگاہ		any		any
کیا		m		m
NULL		UNK		UNK
جس		any		any
پر		UNK		UNK
عدالت		f		f
نے		UNK		UNK
سخت		any		any
نوٹ		m		m
لیتے		any		m
ہوئے		any		any
گریٹر		m		m
حیدرآباد		m		m
میونسپل		m		m
کارپوریشن		m		m
،		UNK		UNK
میناریٹی		m		m
ویلفیر		m		m
ڈپاٹمنٹ		m		m
،		UNK		UNK
وقف		m		m
بورڈ		m		m
اور		UNK		UNK
کمشنر		m		m
پولیس		f		f
کو		UNK		UNK
حکم		m		m
دیا		m		m
کہ		UNK		UNK
وہ		any		any
عدالتی		any		any
احکام		m		m
کے		UNK		UNK
تحت		UNK		m
جوں		UNK		UNK
کا		UNK		m
توں		UNK		UNK
موقف		m		m
برقرار		any		any
رکھے		any		m
جانے		any		any
کو		UNK		UNK
یقینی		any		any
بنائیں		any		f
اور		UNK		UNK
آئندہ		any		any
تاریخ		f		m
سماعت		f		m
تک		UNK		UNK
عدالت		f		f
مےں		UNK		UNK
مقام		m		m
مذکور		m		any
کا		m		m
معائنہ		m		m
کرتے		any		m
ہوئے		any		any
تفصیلی		any		any
رپورٹ		f		f
پیش		m		any
کریں		any		any
۔		UNK		UNK
ڈی		m		m
سی		m		m
پی		any		m
ساؤتھ		m		m
زون		m		m
کی		f		f
حیثیت		f		f
سے		UNK		UNK
مسٹر		UNK		UNK
ونیت		m		m
برج		m		m
لال		m		m
نے		UNK		UNK
آج		m		m
شام		f		m
اپنے		m		any
عہدے		m		m
کا		m		m
جائزہ		m		m
حاصل		m		m
کر		any		any
لیا		m		m
۔		UNK		UNK
ڈی		m		m
سی		m		m
پی		m		m
ساؤتھ		m		m
زون		m		m
مدھو		m		m
سدھن		m		m
ریڈی		m		m
کی		f		f
ترقی		f		f
کے		UNK		UNK
بعد		m		m
وہ		any		any
انچارج		m		m
ڈی		m		m
سی		m		m
پی		m		m
کی		f		f
حیثیت		f		f
سے		UNK		UNK
خدمات		f		m
انجام		m		m
دے		any		any
رہے		m		m
تھے		m		m
۔		UNK		UNK
مسٹر		UNK		UNK
ونیت		m		m
برج		m		m
لال		m		m
نے		UNK		UNK
آج		m		m
ان		any		any
سے		UNK		UNK
اپنے		m		any
عہدے		m		m
کا		m		m
جائزہ		m		m
حاصل		m		m
کر		any		any
لیا		m		m
۔		UNK		UNK
ونیت		m		m
برج		m		m
لال		m		m
وئیزاک		m		m
رورل		m		m
کے		m		m
ایس		m		m
پی		m		m
کی		f		f
حیثیت		f		f
سے		UNK		UNK
خدمات		f		m
انجام		m		m
دے		any		any
رہے		m		m
تھے		m		m
۔		UNK		UNK
چینائی		m		m
سوپر		m		m
کنگس		m		m
کے		m		m
بولرس		m		m
نے		UNK		UNK
آج		m		m
بہترین		any		any
مظاہرہ		m		m
کرتے		any		m
ہوئے		any		any
دکن		m		m
چارجرس		m		m
کے		UNK		UNK
خلاف		any		any
19		any		any
رنز		m		m
سے		UNK		UNK
کامیابی		f		f
یقینی		any		any
بنائی		f		f
۔		UNK		UNK
سوہال		m		m
نے		UNK		UNK
24		any		any
گیندوں		m		m
مےں		UNK		UNK
جاریہ		any		any
سیزن		m		m
کی		f		f
تیزترین		UNK		any
نصف		any		any
سنچری		f		m
بنائی		f		f
لیکن		UNK		UNK
ان		any		any
کے		m		m
آوٹ		m		m
ہونے		any		any
کے		UNK		UNK
بعد		m		m
میچ		m		m
چینائی		m		m
سوپر		m		m
کنگس		m		m
کے		m		m
حق		m		m
مےں		UNK		UNK
چلا		m		m
گیا		m		m
۔		UNK		UNK
مقررہ		any		any
20		any		any
اوورس		m		m
مےں		UNK		UNK
165		any		any
رنز		m		m
بنانے		any		any
کے		UNK		UNK
بعد		m		m
ٹیم		f		f
نے		UNK		UNK
حریف		any		any
دکن		m		m
چارجرس		m		m
کو		UNK		UNK
146		any		any
/		UNK		UNK
8		any		m
پر		UNK		UNK
محدود		any		any
کر		any		any
دیا		m		m
۔		UNK		UNK
سریش		m		m
رائنا		m		m
نے		UNK		UNK
چینائی		m		m
سوپر		m		m
کنگس		m		m
کے		UNK		UNK
لئے		UNK		UNK
59		any		any
رنز		m		m
بنائے		any		any
جبکہ		UNK		UNK
البی		m		m
مرکل		m		m
نے		UNK		UNK
3		any		any
وکٹس		m		m
حاصل		m		m
کئے		m		any
۔		UNK		UNK
کامیابی		f		f
کے		UNK		UNK
لئے		UNK		UNK
166		any		any
رنز		m		m
کا		m		m
تعاقب		m		m
کرتے		any		m
ہوئے		any		any
دفاعی		any		any
چمپئین		m		m
دکن		m		m
چارجرس		m		m
نے		UNK		UNK
اچھی		any		f
شروعات		f		m
کی		f		f
لیکن		UNK		UNK
بعد		m		m
مےں		UNK		UNK
بیٹسمین		m		any
ناکام		any		any
ہو		any		any
۔		UNK		UNK
اےک		any		any
مرحلہ		m		m
پر		UNK		UNK
دکن		m		m
چارجرس		m		m
کا		m		m
اسکور		m		m
6.4		any		any
اوورس		m		m
مےں		UNK		UNK
بنا		UNK		m
کسی		any		any
نقصان		m		m
سے		UNK		UNK
71		any		any
رنز		m		m
ہو		any		any
گیا		m		m
تھا		m		m
۔		UNK		UNK
سوہال		m		m
نے		UNK		UNK
24		any		any
گیندوں		m		m
مےں		UNK		UNK
جاریہ		any		any
سیزن		m		m
کی		f		f
تیزترین		UNK		any
نصف		any		any
سنچری		f		m
بنائی		f		f
لیکن		UNK		UNK
ان		any		any
کے		m		m
آوٹ		m		m
ہونے		any		any
کے		UNK		UNK
بعد		m		m
میچ		m		m
چینائی		m		m
سوپر		m		m
کنگس		m		m
کے		m		m
حق		m		m
مےں		UNK		UNK
چلا		m		m
گیا		m		m
۔		UNK		UNK
قبل_ازیں		UNK		m
سریش		m		m
رائنا		m		m
کی		f		f
نصف		any		any
سنچری		m		m
اور		UNK		UNK
مرکل		m		m
کی		f		f
بہترین		any		any
بالنگ		f		m
نے		UNK		UNK
ٹیم		f		f
کی		f		f
کامیابی		f		f
کو		UNK		UNK
یقینی		any		any
بنایا		m		m
۔		UNK		UNK
سریش		m		m
رائنا		m		m
نے		UNK		UNK
فارم		m		m
مےں		UNK		UNK
واپس		any		any
ہوتے		any		m
ہوئے		any		any
6		any		any
چوکوں		m		m
اور		UNK		UNK
2		any		any
چھکوں		m		m
کی		f		f
مدد		f		f
سے		UNK		UNK
35		any		any
گیندوں		m		m
مےں		UNK		UNK
59		any		any
رنز		m		m
بنائے		any		any
جبکہ		UNK		UNK
مرکل		m		m
نے		UNK		UNK
3		any		any
وکٹس		m		m
حاصل		m		m
کئے		any		any
۔		UNK		UNK
اس		any		any
کے		UNK		UNK
علاوہ		UNK		UNK
انہوں		any		any
نے		UNK		UNK
چھ		any		any
گیندوں		m		m
مےں		UNK		UNK
تین		any		any
چھکوں		m		m
کی		f		f
مدد		f		f
سے		UNK		UNK
19		any		any
رنز		m		m
بنائے		any		any
۔		UNK		UNK
چینائی		m		m
سوپر		m		m
کنگس		m		m
نے		UNK		UNK
آخری		f		any
پانچ		any		any
اوورس		m		m
مےں		UNK		UNK
69		any		any
رنز		m		m
بناتے		any		m
ہوئے		any		any
اسکور		m		m
کو		UNK		UNK
165		any		any
تک		UNK		UNK
پہنچا		m		m
دیا		m		m
۔		UNK		UNK
کپتان		m		m
مہیندر		m		m
سنگھ		m		m
دھونی		m		m
نے		UNK		UNK
21		any		any
رنز		m		m
بنائے		any		any
۔		UNK		UNK
کرشنا		m		m
چلڈرنس		m		m
ہاسپٹل		m		m
لکڑی		m		m
کا		m		m
پل		m		m
پر		UNK		UNK
عالمی		any		any
یوم		m		m
دمہ		m		m
کے		m		m
موقع		m		m
پر		UNK		UNK
3		m		m
مئی		m		m
کو		UNK		UNK
صبح		f		m
8		any		any
بجے		m		m
بچوں		m		m
کے		UNK		UNK
لئے		UNK		UNK
مفت		any		any
دمہ		m		m
چیک		m		m
اپ		m		any
کیمپ		m		m
منعقد		any		any
کیا		m		m
جائےگا		m		m
۔		UNK		UNK
رجسٹریشن		m		m
کے		UNK		UNK
لئے		UNK		UNK
040		any		any
-		UNK		UNK
66838383		any		m
پر		UNK		UNK
کال		m		m
کریں		any		any
۔		UNK		UNK
برقی		any		m
شاک		m		m
کی		f		f
زد		f		f
مےں		UNK		UNK
آ		any		any
کر		any		any
اےک		any		any
11		any		any
سالہ		any		any
لڑکی		f		f
سجانا		f		m
ہلاک		any		any
ہو		any		any
گئی		f		f
NULL		UNK		UNK
واقعہ		m		m
نریڈ		m		m
میٹ		m		m
پولیس		m		f
اسٹیشن		m		m
حدود		m		m
مےں		UNK		UNK
کل		m		m
شام		m		m
پیش		m		any
آیا		m		m
۔		UNK		UNK
نریڈمیڈ		m		m
کے		m		m
ساکن		any		any
وینکٹیش		m		f
کی		f		f
لڑکی		f		f
سجاتا		f		m
6		any		any
ویں		UNK		any
جماعت		f		f
مےں		UNK		UNK
تعلیم		f		f
حاصل		m		m
کر		any		any
رہی		f		f
تھی		f		f
جو		any		any
کل		m		m
شام		m		m
اپنے		any		any
مکان		m		m
مےں		UNK		UNK
کام		m		m
کاج		m		m
کے		UNK		UNK
دوران		m		m
برقی		any		m
شاک		m		m
کی		f		f
زد		f		f
مےں		UNK		UNK
آ		any		any
گئی		f		f
۔		UNK		UNK
لڑکی		f		f
کو		UNK		UNK
فوری		any		any
طور		m		m
پر		UNK		UNK
قریبی		any		any
ہاسپٹل		m		m
سے		UNK		UNK
رجوع		m		m
کیا		m		m
گیا		m		m
جہاں		UNK		UNK
دوران		m		m
علاج		m		m
وہ		any		any
فوت		f		f
ہو		any		any
گئی		f		f
۔		UNK		UNK
پولیس		f		f
نریڈ		m		m
میٹ		m		m
نے		UNK		UNK
مقدمہ		m		m
درج		any		any
کر		any		any
لیا		m		m
ہے		any		any
اور		UNK		UNK
تحقیقات		f		m
جاری		any		any
ہےں		any		any
۔		UNK		UNK
سکریٹری		m		m
پردیش		m		m
کانگریس		m		m
کمیٹی		f		f
مسٹر		UNK		UNK
سید		m		m
یوسف		m		m
ہاشمی		m		m
نے		UNK		UNK
صدرنشین		m		m
ریاستی		any		any
حج		m		m
کمیٹی		f		f
سے		UNK		UNK
ملاقات		f		m
کرتے		any		m
ہوئے		any		any
حج		m		m
جیسے		UNK		UNK
مقدس		any		any
فریضہ		m		m
مےں		UNK		UNK
مسلک		m		m
کی		f		f
بنیاد		f		f
پر		UNK		UNK
کوٹہ		m		m
مختص		any		any
کرنے		any		any
کی		f		f
تجویز		f		f
پر		UNK		UNK
سخت		any		any
اعتراض		m		m
کیا		m		m
اور		UNK		UNK
مسلمانوں		m		m
کو		UNK		UNK
تقسیم		f		f
کرنے		any		any
والا		m		m
کوئی		any		any
بھی		UNK		UNK
اقدام		m		m
نہ		UNK		UNK
کرنے		any		any
کا		m		m
مطالبہ		m		m
کیا		m		m
۔		UNK		UNK
سکریٹری		m		m
پردیش		m		m
کانگریس		m		m
کمیٹی		f		f
نے		UNK		UNK
آج		m		m
حج_ہاؤس		m		m
پہنچ		any		any
کر		any		any
صدر		m		m
ریاستی		any		m
حج		m		m
کمیٹی		f		f
مسٹر		UNK		UNK
خلیل		m		m
الدین		m		m
احمد		m		m
سے		UNK		UNK
ملاقات		f		m
کی		f		f
اور		UNK		UNK
حالیہ		m		any
شیعہ		m		m
برادری		m		m
کے		m		m
اجلاس		m		m
مےں		UNK		UNK
شیعہ		m		m
برادری		m		m
کے		UNK		UNK
لئے		UNK		UNK
حج		m		m
کا		m		m
علحدہ		any		any
کوٹہ		m		m
مختص		any		any
کرنے		any		any
کی		f		f
تجویز		m		f
وصول		m		m
ہونے		any		any
پر		UNK		UNK
سخت		any		any
اعتراض		m		m
کرتے		any		m
ہوئے		any		any
اس		any		any
کی		f		f
مذمت		m		f
کی		f		f
اور		UNK		UNK
اس		any		any
کو		UNK		UNK
ہرگز		UNK		UNK
قبول		any		m
نہ		UNK		UNK
کرنے		any		any
پر		UNK		UNK
زور		m		m
دیا		m		m
۔		UNK		UNK
حج		m		m
اےک		any		any
مقدس		any		any
فریضہ		m		m
ہے		any		any
،		UNK		UNK
NULL		UNK		UNK
خدا		m		m
جس		any		any
کو		UNK		UNK
طلب		m		m
کرتا		m		m
ہے		any		any
وہی		any		any
سعادت		m		m
حج		m		m
سے		UNK		UNK
مستفیض		any		any
ہوتا		m		m
ہے		any		any
۔		UNK		UNK
حج		m		m
کمیٹی		f		f
ہمیشہ		UNK		UNK
حج		m		m
کا		m		m
ارادہ		m		m
کرنے		any		any
والوں		m		m
سے		UNK		UNK
درخواستیں		f		m
وصول		m		m
کرتی		f		f
ہے		any		any
اور		UNK		UNK
قرعہ_اندازی		m		m
کے		UNK		UNK
ذریعہ		UNK		m
خوش_نصیبوں		m		m
کا		m		m
انتخاب		m		m
ہوتا		m		m
ہے		any		any
۔		UNK		UNK
درخواست		f		f
فارم		m		any
داخل		any		m
کرنے		any		any
کے		UNK		UNK
لئے		UNK		UNK
مسلمانوں		m		m
کے		m		m
تمام		UNK		any
فرقے		m		m
اہل		any		any
ہےں		any		any
،		UNK		UNK
NULL		UNK		UNK
کسی		any		any
پر		UNK		UNK
کوئی		any		any
پابندی		m		f
عائد		any		any
نہیں		UNK		UNK
ہے		any		any
۔		UNK		UNK
حج		m		m
جیسے		UNK		UNK
مقدس		any		any
فریضہ		m		m
کو		UNK		UNK
بھی		UNK		UNK
مسلک		m		m
کی		f		f
بنیاد		f		f
پر		UNK		UNK
تقسیم		f		f
کرنا		any		m
ٹھیک		any		any
نہیں		UNK		UNK
ہے		any		any
۔		UNK		UNK
مسٹر		UNK		UNK
یوسف		m		m
ہاشمی		m		m
نے		UNK		UNK
بتایا		m		m
کہ		UNK		UNK
صدرنشین		m		m
ریاستی		any		any
حج		m		m
کمیٹی		f		f
نے		UNK		UNK
انھیں		any		m
بتایا		m		m
کہ		UNK		UNK
شیعہ		m		m
برادری		m		m
کے		UNK		UNK
لئے		UNK		UNK
حج		m		m
کوٹہ		m		m
مختص		any		any
کرنے		any		any
کے		UNK		UNK
لئے		UNK		UNK
کوئی		any		any
اجلاس		m		m
طلب		m		m
نہیں		UNK		UNK
کیا		m		m
گیا		m		m
،		UNK		UNK
NULL		UNK		UNK
صرف		UNK		UNK
رباط		m		m
مےں		UNK		UNK
قیام		m		m
کی		f		f
گنجائش		f		m
مےں		UNK		UNK
اضافہ		m		m
کے		m		m
مسئلہ		m		m
پر		UNK		UNK
غور		m		m
کیا		m		m
گیا		m		m
