Word		Original_feature		Predicted_feature
جائیں		UNK		UNK
۔		UNK		UNK
مسٹر		UNK		UNK
نائیڈو		o		o
نے		UNK		UNK
سی		d		d
ای		d		d
سی		o		o
کو		UNK		UNK
روانہ_کردہ		o		o
مکتوب		o		o
مےں		UNK		UNK
اس		o		o
بات		o		o
کی		o		d
طرف		d		d
بھی		UNK		UNK
اشارہ		d		d
کیا		UNK		UNK
کہ		UNK		UNK
علاقے		o		o
مےں		UNK		UNK
وائی		d		d
ایس		d		d
جگن		d		d
موہن		d		d
ریڈی		o		o
کی		o		o
جانب		o		o
سے		UNK		UNK
بدعنوانیوں		o		o
و		UNK		UNK
بےقاعدگیوں		o		o
کے		UNK		UNK
ذریعہ		d		UNK
حاصل_کردہ		o		o
دولت		o		o
کے		o		o
استعمال		o		o
کے		UNK		UNK
ذریعہ		d		UNK
رائےدہندوں		o		o
کو		UNK		UNK
راغب		o		UNK
کرنے		o		o
کی		d		d
کوشش		d		d
کی		UNK		UNK
جا		UNK		UNK
رہی		UNK		UNK
ہے		UNK		UNK
جو		d		d
کہ		UNK		UNK
انتخابی		o		d
ضابطہ		o		d
اخلاق		o		o
کی		d		d
سنگین		d		d
خلاف_ورزی		d		d
ہے		UNK		UNK
-		UNK		UNK
اےک		any		any
شخص		o		o
نے		UNK		UNK
مبینہ		o		o
طور		o		o
پر		UNK		UNK
اپنی		o		o
منگیتر		o		o
اور		UNK		UNK
اس		o		o
کے		o		o
والدین		o		o
پر		UNK		UNK
چاقو		o		o
سے		UNK		UNK
حملہ		d		d
کر		UNK		UNK
کے		o		UNK
زخمی		UNK		d
کر		UNK		UNK
دیا		UNK		UNK
۔		UNK		UNK
پولیس		o		o
نے		UNK		UNK
بتایا		UNK		UNK
کہ		UNK		UNK
نوجوان		o		o
لڑکی		o		o
کی		o		d
پاک_دامنی		o		o
پر		UNK		UNK
شبہ		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
حملہ		d		d
کیا		UNK		UNK
۔		UNK		UNK
ڈی		d		d
بھارت		d		d
کرشنا		d		d
خانگی		d		d
ملازم		d		d
جو		d		d
24		any		any
سالہ		d		o
خاتون		d		d
فروین		d		d
صنم		o		d
متعلم		o		UNK
ایم		d		d
کام		o		o
سے		UNK		UNK
عشق		d		d
کرتا		UNK		UNK
تھا		UNK		UNK
۔		UNK		UNK
دونوں		o		o
کے		d		o
ارکان		d		d
خاندان		d		d
ان		o		o
کی		d		d
اس		d		o
سال		d		d
فبروری		o		o
مےں		UNK		UNK
منگنی		o		UNK
کرنے		o		o
کے		UNK		UNK
بعد		d		d
شادی		o		o
سے		UNK		UNK
اتفاق		d		d
کیا		UNK		UNK
تھا		UNK		UNK
اور		UNK		UNK
21		d		d
مئی		o		o
کو		UNK		UNK
شادی		d		d
مقرر		UNK		UNK
تھی		UNK		UNK
۔		UNK		UNK
تاہم		UNK		UNK
بھارت		d		d
کرشنا		o		o
کو		UNK		UNK
اپنی		o		o
منگیتر		o		o
کے		d		o
چال		o		o
و		UNK		UNK
چلن		o		o
پر		UNK		UNK
شبہ		d		d
ہوا		UNK		UNK
اور		UNK		UNK
الزام		d		d
عائد		UNK		UNK
کیا		UNK		UNK
کہ		UNK		UNK
وہ		d		d
کسی		o		o
اور		o		UNK
شخص		o		o
کے		UNK		UNK
ساتھ		d		d
تعلقات		d		d
رکھتی		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
آج		d		d
شام		d		d
وہ		d		d
اپنی		o		o
منگیتر		o		o
کے		d		o
گھر		d		d
گیا		UNK		UNK
اور		UNK		UNK
بحث		o		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
اس		o		o
شخص		o		o
کا		d		d
نام		o		d
ظاہر		o		UNK
کرنے		o		o
کا		d		d
مطالبہ		o		d
کیا		UNK		UNK
اور		UNK		UNK
کہا		UNK		UNK
کہ		UNK		UNK
اس		o		o
کے		UNK		UNK
ساتھ		d		d
ابھی		d		UNK
چل		UNK		UNK
کر		UNK		UNK
شادی		d		d
کر		UNK		UNK
لے		UNK		UNK
لیکن		UNK		UNK
خاتون		o		o
نے		UNK		UNK
انکار		d		d
کیا		UNK		UNK
اور		UNK		UNK
چیخ		o		o
و		UNK		UNK
پکار		o		d
سن		UNK		d
کر		UNK		UNK
لڑکی		o		o
کے		d		o
والدین		o		o
اور		UNK		UNK
دیگر		d		d
ارکان		o		d
پہنچ		UNK		UNK
گئے		UNK		UNK
NULL		UNK		UNK
جس		o		o
پر		UNK		UNK
برہم		o		o
بھارت		o		o
نے		UNK		UNK
لڑکی		o		o
اور		UNK		UNK
اس		o		o
کے		o		o
والدین		o		o
پر		UNK		UNK
چاقو		o		o
سے		UNK		UNK
حملہ		d		d
کیا		UNK		UNK
۔		UNK		UNK
لڑکی		o		o
کے		d		o
گردن		o		o
اور		UNK		UNK
ہاتھ		o		o
پر		UNK		UNK
شدید		d		d
زخم		d		d
آئے		UNK		UNK
۔		UNK		UNK
والدین		o		d
معمولی		d		d
زخمی		d		d
ہوئے		UNK		UNK
ہےں		UNK		UNK
۔		UNK		UNK
آندھراپردیش		d		d
ہائیکورٹ		o		o
نے		UNK		UNK
قبرستان		d		d
چوکھنڈی		d		o
،		UNK		UNK
شیخ		d		d
پیٹ		o		o
کی		d		d
موجودہ		o		o
حالت		o		o
کے		UNK		UNK
تعلق		o		o
سے		UNK		UNK
اےک		any		any
رپورٹ		d		d
پیش		d		UNK
کرنے		o		o
کی		d		d
سکریٹری		d		d
محکمہ		d		d
اقلیتی		d		d
بہبود		o		o
،		UNK		UNK
اسپیشل		d		d
آفیسر		o		d
مجلس		d		d
بلدیہ		d		d
عظیم_تر		d		d
حیدرآباد		o		o
،		UNK		UNK
چیف		d		d
ایگزیکیٹیو		d		d
آفیسر		o		d
اے		d		d
پی		d		d
اسٹیٹ		d		d
وقف		d		d
بورڈ		o		o
اور		UNK		UNK
کمشنر		d		d
پولیس		d		d
حیدرآباد		o		o
کو		UNK		UNK
ہدایت		d		d
دی		UNK		UNK
ہے		UNK		UNK
NULL		UNK		UNK
اس		o		o
کے		UNK		UNK
علاوہ		UNK		UNK
انہیں		d		d
یہ		d		d
بھی		UNK		UNK
ہدایت		d		d
دی		UNK		UNK
گئی		UNK		UNK
ہے		UNK		UNK
کہ		UNK		UNK
وہ		d		d
قبرستان		d		d
چوکھنڈی		o		o
مےں		UNK		UNK
جوں		UNK		o
کا		UNK		d
توں		UNK		UNK
موقف		d		d
برقرار		d		UNK
رکھنے		o		o
کے		UNK		UNK
تعلق		o		o
سے		UNK		UNK
عدالت		o		o
کے		o		o
احکام		o		o
کی		o		d
پابندی		o		o
کو		UNK		UNK
یقینی		UNK		UNK
بنائیں		UNK		UNK
۔		UNK		UNK
چیف		d		d
جسٹس		d		d
مسٹر		UNK		UNK
جسٹس		d		d
نثار		d		d
احمد		d		d
کاکرو		o		o
اور		UNK		UNK
جسٹس		o		d
وی		d		d
وی		d		d
افضل		d		d
پورکر		o		o
پر		UNK		UNK
مشتمل		o		UNK
بنچ		o		o
نے		UNK		UNK
یہ		d		d
ہدایت		d		d
جاری		UNK		UNK
کی		UNK		UNK
۔		UNK		UNK
تفصیلات		o		o
کے		UNK		UNK
بموجب		UNK		UNK
درخواست_گذار		o		o
و		UNK		UNK
صدر		d		d
وقف		d		d
پراپرٹیز		d		d
پروٹیکشن		d		d
سوسائیٹی		o		d
جناب		UNK		UNK
عثمان		d		d
بن		d		d
محمد		d		d
الہاجری		o		o
نے		UNK		UNK
قبرستان		d		d
چوکھنڈی		d		d
شیخ_پیٹ		d		o
کی		d		d
بانڈری		o		o
و		UNK		UNK
قبور		o		o
کو		UNK		UNK
مسمار		UNK		UNK
کرتے		UNK		UNK
ہوئے		UNK		UNK
سڑک		o		o
کی		o		d
تعمیر		o		o
کے		UNK		UNK
خلاف		UNK		UNK
عدالت		o		o
کا		d		d
دروازہ		d		d
کھٹکھٹایا		UNK		UNK
تھا		UNK		UNK
NULL		UNK		UNK
جس		o		o
پر		UNK		UNK
عدالت		o		o
کی		o		o
جانب		o		o
سے		UNK		UNK
یہاں		d		d
جوں		UNK		o
کا		UNK		d
توں		UNK		UNK
موقف		o		d
برقرار		o		UNK
رکھنے		o		o
کی		d		d
ہدایت		d		d
جاری		UNK		UNK
کی		UNK		UNK
گئی		UNK		UNK
تھی		UNK		UNK
۔		UNK		UNK
عدالت		o		o
کی		o		d
ہدایت		o		o
کے		UNK		UNK
باوجود		UNK		UNK
یہاں		d		d
بلدیہ		o		o
کی		o		o
جانب		o		o
سے		UNK		UNK
سوچے		UNK		d
سمجھے		UNK		o
منصوبہ		o		o
کے		UNK		UNK
تحت		UNK		d
مذکورہ		o		o
سڑک		o		o
کی		o		d
تعمیر		o		o
کا		d		d
کام		d		d
جاری		UNK		UNK
رکھا		UNK		UNK
گیا		UNK		UNK
تھا		UNK		UNK
۔		UNK		UNK
رات		o		o
مےں		UNK		UNK
بھی		UNK		UNK
تعمیری		d		d
کام		d		d
جاری		UNK		UNK
رکھا		UNK		UNK
گیا		UNK		UNK
اور		UNK		UNK
راستہ		o		o
کو		UNK		UNK
عوام		o		o
کے		UNK		UNK
لئے		UNK		UNK
کھولنے		o		o
کی		d		d
کوشش		d		d
کی		UNK		UNK
گئی		UNK		UNK
تھی		UNK		UNK
۔		UNK		UNK
اس		o		o
پر		UNK		UNK
عثمان		d		d
بن		d		d
محمد		d		d
الہاجری		o		o
نے		UNK		UNK
اےک		any		any
درخواست		d		d
ہائیکورٹ		o		o
مےں		UNK		UNK
داخل		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
استدعا		d		d
کی		UNK		UNK
تھی		UNK		UNK
کہ		UNK		UNK
مذکورہ		o		o
قبرستان		o		o
کی		d		d
حصاربندی		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
اس		o		o
کے		o		o
تقدس		o		o
کا		d		d
تحفظ		d		d
کیا		UNK		UNK
جائے		UNK		UNK
۔		UNK		UNK
عثمان		d		d
الہاجری		o		o
کی		o		o
جانب		o		o
سے		UNK		UNK
سید		d		d
کریم		d		d
الدین		d		d
شکیل		o		d
ایڈوکیٹ		o		o
نے		UNK		UNK
عدالت		o		o
کو		UNK		UNK
تفصیلات		o		o
سے		UNK		UNK
آگاہ		UNK		UNK
کیا		UNK		UNK
NULL		UNK		UNK
جس		o		o
پر		UNK		UNK
عدالت		o		o
نے		UNK		UNK
سخت		d		UNK
نوٹ		d		d
لیتے		UNK		UNK
ہوئے		UNK		UNK
گریٹر		d		d
حیدرآباد		d		d
میونسپل		d		d
کارپوریشن		o		d
،		UNK		UNK
میناریٹی		d		d
ویلفیر		d		d
ڈپاٹمنٹ		o		o
،		UNK		UNK
وقف		d		d
بورڈ		o		o
اور		UNK		UNK
کمشنر		o		d
پولیس		o		o
کو		UNK		UNK
حکم		d		d
دیا		UNK		UNK
کہ		UNK		UNK
وہ		d		d
عدالتی		o		o
احکام		o		o
کے		UNK		UNK
تحت		UNK		UNK
جوں		UNK		o
کا		UNK		d
توں		UNK		UNK
موقف		d		d
برقرار		UNK		UNK
رکھے		UNK		UNK
جانے		o		o
کو		UNK		UNK
یقینی		UNK		o
بنائیں		UNK		UNK
اور		UNK		UNK
آئندہ		o		d
تاریخ		o		d
سماعت		o		o
تک		UNK		UNK
عدالت		o		o
مےں		UNK		UNK
مقام		o		d
مذکور		o		o
کا		d		d
معائنہ		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
تفصیلی		d		d
رپورٹ		d		d
پیش		d		UNK
کریں		UNK		UNK
۔		UNK		UNK
ڈی		d		d
سی		d		d
پی		UNK		d
ساؤتھ		d		d
زون		d		o
کی		o		d
حیثیت		o		o
سے		UNK		UNK
مسٹر		UNK		UNK
ونیت		d		d
برج		d		d
لال		o		o
نے		UNK		UNK
آج		d		d
شام		d		d
اپنے		o		o
عہدے		o		o
کا		d		d
جائزہ		d		d
حاصل		d		d
کر		UNK		UNK
لیا		UNK		UNK
۔		UNK		UNK
ڈی		d		d
سی		d		d
پی		d		d
ساؤتھ		d		d
زون		d		d
مدھو		d		d
سدھن		d		d
ریڈی		o		o
کی		o		d
ترقی		o		o
کے		UNK		UNK
بعد		d		d
وہ		d		d
انچارج		d		d
ڈی		d		d
سی		d		d
پی		0		o
کی		o		d
حیثیت		o		o
سے		UNK		UNK
خدمات		d		d
انجام		d		d
دے		UNK		UNK
رہے		UNK		UNK
تھے		UNK		UNK
۔		UNK		UNK
مسٹر		UNK		UNK
ونیت		d		d
برج		d		d
لال		o		o
نے		UNK		UNK
آج		d		d
ان		o		o
سے		UNK		UNK
اپنے		o		o
عہدے		o		o
کا		d		d
جائزہ		d		d
حاصل		d		d
کر		UNK		UNK
لیا		UNK		UNK
۔		UNK		UNK
ونیت		d		d
برج		d		d
لال		d		d
وئیزاک		d		d
رورل		o		o
کے		o		o
ایس		d		d
پی		o		o
کی		o		o
حیثیت		o		o
سے		UNK		UNK
خدمات		d		d
انجام		d		d
دے		UNK		UNK
رہے		UNK		UNK
تھے		UNK		UNK
۔		UNK		UNK
چینائی		d		d
سوپر		d		d
کنگس		o		o
کے		o		o
بولرس		o		o
نے		UNK		UNK
آج		d		d
بہترین		d		d
مظاہرہ		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
دکن		d		d
چارجرس		o		o
کے		UNK		UNK
خلاف		d		UNK
19		any		any
رنز		o		o
سے		UNK		UNK
کامیابی		d		d
یقینی		UNK		d
بنائی		UNK		UNK
۔		UNK		UNK
سوہال		o		o
نے		UNK		UNK
24		any		any
گیندوں		o		o
مےں		UNK		UNK
جاریہ		o		o
سیزن		o		o
کی		d		d
تیزترین		UNK		d
نصف		d		d
سنچری		d		d
بنائی		UNK		UNK
لیکن		UNK		UNK
ان		o		o
کے		o		o
آوٹ		o		d
ہونے		o		o
کے		UNK		UNK
بعد		d		d
میچ		o		d
چینائی		d		d
سوپر		d		d
کنگس		o		o
کے		o		o
حق		o		o
مےں		UNK		UNK
چلا		UNK		UNK
گیا		UNK		UNK
۔		UNK		UNK
مقررہ		d		UNK
20		any		any
اوورس		o		o
مےں		UNK		UNK
165		any		any
رنز		d		d
بنانے		o		o
کے		UNK		UNK
بعد		d		d
ٹیم		o		o
نے		UNK		UNK
حریف		d		d
دکن		d		d
چارجرس		o		o
کو		UNK		UNK
146		any		any
/		UNK		UNK
8		any		o
پر		UNK		UNK
محدود		UNK		UNK
کر		UNK		UNK
دیا		UNK		UNK
۔		UNK		UNK
سریش		d		d
رائنا		o		o
نے		UNK		UNK
چینائی		d		d
سوپر		d		d
کنگس		o		o
کے		UNK		UNK
لئے		UNK		UNK
59		any		any
رنز		d		d
بنائے		UNK		UNK
جبکہ		UNK		UNK
البی		d		d
مرکل		o		o
نے		UNK		UNK
3		any		any
وکٹس		d		d
حاصل		d		d
کئے		UNK		UNK
۔		UNK		UNK
کامیابی		o		o
کے		UNK		UNK
لئے		UNK		UNK
166		any		any
رنز		o		o
کا		d		d
تعاقب		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
دفاعی		d		o
چمپئین		d		d
دکن		o		d
چارجرس		o		o
نے		UNK		UNK
اچھی		d		d
شروعات		d		o
کی		UNK		UNK
لیکن		UNK		UNK
بعد		d		o
مےں		UNK		UNK
بیٹسمین		d		d
ناکام		UNK		UNK
ہو		UNK		UNK
۔		UNK		UNK
اےک		any		any
مرحلہ		o		o
پر		UNK		UNK
دکن		d		d
چارجرس		o		o
کا		d		d
اسکور		d		d
6.4		any		any
اوورس		o		o
مےں		UNK		UNK
بنا		UNK		d
کسی		o		o
نقصان		o		o
سے		UNK		UNK
71		any		any
رنز		d		d
ہو		UNK		UNK
گیا		UNK		UNK
تھا		UNK		UNK
۔		UNK		UNK
سوہال		o		o
نے		UNK		UNK
24		any		any
گیندوں		o		o
مےں		UNK		UNK
جاریہ		o		o
سیزن		o		o
کی		d		d
تیزترین		UNK		d
نصف		d		d
سنچری		d		d
بنائی		UNK		UNK
لیکن		UNK		UNK
ان		o		o
کے		o		o
آوٹ		o		d
ہونے		o		o
کے		UNK		UNK
بعد		d		d
میچ		o		d
چینائی		d		d
سوپر		d		d
کنگس		o		o
کے		o		o
حق		o		o
مےں		UNK		UNK
چلا		UNK		UNK
گیا		UNK		UNK
۔		UNK		UNK
قبل_ازیں		UNK		d
سریش		d		d
رائنا		o		o
کی		d		d
نصف		o		d
سنچری		o		d
اور		UNK		UNK
مرکل		o		o
کی		o		d
بہترین		o		o
بالنگ		o		o
نے		UNK		UNK
ٹیم		o		o
کی		o		d
کامیابی		o		o
کو		UNK		UNK
یقینی		UNK		d
بنایا		UNK		UNK
۔		UNK		UNK
سریش		d		d
رائنا		o		o
نے		UNK		UNK
فارم		o		o
مےں		UNK		UNK
واپس		UNK		UNK
ہوتے		UNK		UNK
ہوئے		UNK		UNK
6		any		any
چوکوں		o		o
اور		UNK		UNK
2		any		any
چھکوں		o		o
کی		o		d
مدد		o		o
سے		UNK		UNK
35		any		any
گیندوں		o		o
مےں		UNK		UNK
59		any		any
رنز		d		d
بنائے		UNK		UNK
جبکہ		UNK		UNK
مرکل		o		o
نے		UNK		UNK
3		any		any
وکٹس		d		d
حاصل		d		d
کئے		UNK		UNK
۔		UNK		UNK
اس		o		o
کے		UNK		UNK
علاوہ		UNK		UNK
انہوں		o		o
نے		UNK		UNK
چھ		any		any
گیندوں		o		o
مےں		UNK		UNK
تین		any		any
چھکوں		o		o
کی		o		d
مدد		o		o
سے		UNK		UNK
19		any		any
رنز		d		d
بنائے		UNK		UNK
۔		UNK		UNK
چینائی		d		d
سوپر		d		d
کنگس		o		o
نے		UNK		UNK
آخری		o		d
پانچ		any		any
اوورس		o		o
مےں		UNK		UNK
69		any		any
رنز		o		d
بناتے		UNK		UNK
ہوئے		UNK		UNK
اسکور		o		o
کو		UNK		UNK
165		any		any
تک		UNK		UNK
پہنچا		UNK		UNK
دیا		UNK		UNK
۔		UNK		UNK
کپتان		d		d
مہیندر		d		d
سنگھ		d		d
دھونی		o		o
نے		UNK		UNK
21		any		any
رنز		d		d
بنائے		UNK		UNK
۔		UNK		UNK
کرشنا		d		d
چلڈرنس		d		d
ہاسپٹل		d		d
لکڑی		d		o
کا		d		d
پل		o		o
پر		UNK		UNK
عالمی		o		o
یوم		d		d
دمہ		o		o
کے		o		o
موقع		o		o
پر		UNK		UNK
3		d		d
مئی		o		o
کو		UNK		UNK
صبح		d		d
8		any		any
بجے		d		d
بچوں		o		o
کے		UNK		UNK
لئے		UNK		UNK
مفت		d		UNK
دمہ		o		d
چیک		d		d
اپ		o		d
کیمپ		d		d
منعقد		UNK		UNK
کیا		UNK		UNK
جائےگا		UNK		UNK
۔		UNK		UNK
رجسٹریشن		o		o
کے		UNK		UNK
لئے		UNK		UNK
040		any		any
-		UNK		UNK
66838383		any		any
پر		UNK		UNK
کال		d		d
کریں		UNK		UNK
۔		UNK		UNK
برقی		o		d
شاک		o		o
کی		o		d
زد		o		o
مےں		UNK		UNK
آ		UNK		UNK
کر		UNK		UNK
اےک		any		any
11		any		any
سالہ		d		o
لڑکی		d		d
سجانا		d		d
ہلاک		UNK		UNK
ہو		UNK		UNK
گئی		UNK		UNK
NULL		UNK		UNK
واقعہ		d		d
نریڈ		d		d
میٹ		d		d
پولیس		d		d
اسٹیشن		o		d
حدود		o		o
مےں		UNK		UNK
کل		d		d
شام		d		d
پیش		d		UNK
آیا		UNK		UNK
۔		UNK		UNK
نریڈمیڈ		o		o
کے		d		o
ساکن		o		o
وینکٹیش		o		o
کی		d		d
لڑکی		d		d
سجاتا		d		UNK
6		any		any
ویں		UNK		UNK
جماعت		o		o
مےں		UNK		UNK
تعلیم		d		d
حاصل		d		d
کر		UNK		UNK
رہی		UNK		UNK
تھی		UNK		UNK
جو		d		d
کل		d		d
شام		d		d
اپنے		d		o
مکان		o		o
مےں		UNK		UNK
کام		o		d
کاج		o		o
کے		UNK		UNK
دوران		d		d
برقی		o		d
شاک		o		o
کی		d		d
زد		o		o
مےں		UNK		UNK
آ		UNK		UNK
گئی		UNK		UNK
۔		UNK		UNK
لڑکی		o		o
کو		UNK		UNK
فوری		o		o
طور		o		o
پر		UNK		UNK
قریبی		o		o
ہاسپٹل		o		o
سے		UNK		UNK
رجوع		d		d
کیا		UNK		UNK
گیا		UNK		UNK
جہاں		d		d
دوران		d		d
علاج		d		d
وہ		d		d
فوت		d		d
ہو		UNK		UNK
گئی		UNK		UNK
۔		UNK		UNK
پولیس		d		d
نریڈ		d		d
میٹ		o		o
نے		UNK		UNK
مقدمہ		d		d
درج		UNK		UNK
کر		UNK		UNK
لیا		UNK		UNK
ہے		UNK		UNK
اور		UNK		UNK
تحقیقات		d		d
جاری		UNK		UNK
ہےں		UNK		UNK
۔		UNK		UNK
سکریٹری		d		d
پردیش		d		d
کانگریس		d		d
کمیٹی		d		o
مسٹر		UNK		UNK
سید		d		d
یوسف		d		d
ہاشمی		o		o
نے		UNK		UNK
صدرنشین		d		d
ریاستی		o		d
حج		o		d
کمیٹی		o		o
سے		UNK		UNK
ملاقات		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
حج		o		d
جیسے		UNK		d
مقدس		o		o
فریضہ		o		o
مےں		UNK		UNK
مسلک		o		o
کی		d		d
بنیاد		o		o
پر		UNK		UNK
کوٹہ		d		d
مختص		UNK		UNK
کرنے		o		o
کی		d		d
تجویز		o		o
پر		UNK		UNK
سخت		d		d
اعتراض		d		d
کیا		UNK		UNK
اور		UNK		UNK
مسلمانوں		o		o
کو		UNK		UNK
تقسیم		d		d
کرنے		o		o
والا		d		d
کوئی		d		d
بھی		UNK		UNK
اقدام		d		d
نہ		UNK		UNK
کرنے		o		o
کا		d		d
مطالبہ		d		d
کیا		UNK		UNK
۔		UNK		UNK
سکریٹری		d		d
پردیش		d		d
کانگریس		o		d
کمیٹی		o		o
نے		UNK		UNK
آج		d		d
حج_ہاؤس		d		d
پہنچ		UNK		UNK
کر		UNK		UNK
صدر		d		d
ریاستی		d		d
حج		d		d
کمیٹی		d		d
مسٹر		UNK		UNK
خلیل		d		d
الدین		d		d
احمد		o		o
سے		UNK		UNK
ملاقات		d		d
کی		UNK		UNK
اور		UNK		UNK
حالیہ		d		o
شیعہ		d		d
برادری		o		o
کے		o		o
اجلاس		o		o
مےں		UNK		UNK
شیعہ		d		o
برادری		o		o
کے		UNK		UNK
لئے		UNK		UNK
حج		o		o
کا		d		d
علحدہ		d		d
کوٹہ		d		d
مختص		UNK		UNK
کرنے		o		o
کی		d		d
تجویز		d		d
وصول		d		d
ہونے		o		o
پر		UNK		UNK
سخت		d		d
اعتراض		d		d
کرتے		UNK		UNK
ہوئے		UNK		UNK
اس		o		o
کی		d		d
مذمت		d		d
کی		UNK		UNK
اور		UNK		UNK
اس		o		o
کو		UNK		UNK
ہرگز		UNK		UNK
قبول		UNK		d
نہ		UNK		UNK
کرنے		o		o
پر		UNK		UNK
زور		d		d
دیا		UNK		UNK
۔		UNK		UNK
حج		d		d
اےک		any		any
مقدس		d		d
فریضہ		d		d
ہے		UNK		UNK
،		UNK		UNK
NULL		UNK		UNK
خدا		d		d
جس		o		o
کو		UNK		UNK
طلب		d		d
کرتا		UNK		UNK
ہے		UNK		UNK
وہی		d		d
سعادت		d		d
حج		o		o
سے		UNK		UNK
مستفیض		UNK		UNK
ہوتا		UNK		UNK
ہے		UNK		UNK
۔		UNK		UNK
حج		o		d
کمیٹی		o		d
ہمیشہ		UNK		UNK
حج		o		o
کا		d		d
ارادہ		d		d
کرنے		o		o
والوں		o		o
سے		UNK		UNK
درخواستیں		d		d
وصول		d		d
کرتی		UNK		UNK
ہے		UNK		UNK
اور		UNK		UNK
قرعہ_اندازی		o		o
کے		UNK		UNK
ذریعہ		d		d
خوش_نصیبوں		o		o
