Word		Original_feature		Predicted_feature
की		sg		sg
सुबह		sg		sg
तक		UNK		UNK
भारी		any		any
वर्षा		sg		sg
रिकॉर्ड		sg		UNK
की		sg		sg
गई		sg		sg
।		UNK		UNK
देश		sg		sg
का		sg		sg
एक		any		any
तिहाई		any		any
हिस्सा		sg		sg
सूखे		sg		sg
की		sg		sg
चपेट		sg		sg
में		UNK		UNK
आ		sg		sg
चुका		sg		sg
है		sg		sg
।		UNK		UNK
सरकारी		any		any
क्षेत्र		sg		sg
के		pl		pl
बैंकों		pl		pl
के		pl		sg
प्रमुख		pl		any
सोमवार		sg		sg
को		UNK		UNK
वित्त		sg		sg
मंत्री		sg		sg
पी.		sg		sg
चिदंबरम		sg		sg
से		UNK		UNK
मिलेंगे		pl		pl
।		UNK		UNK
लोकसभा		sg		sg
ने		UNK		UNK
मंगलवार		sg		sg
को		UNK		UNK
राष्ट्रीय		any		any
ग्रामीण		any		any
रोजगार		sg		sg
गारंटी		sg		sg
बिल		sg		sg
,		UNK		UNK
२००४		sg		sg
को		UNK		UNK
ध्वनिमत		sg		sg
से		UNK		UNK
पारित		any		any
कर		sg		sg
दिया		sg		sg
।		UNK		UNK
प्रधानमंत्री		sg		sg
पद		sg		sg
संभालने		sg		sg
के		UNK		UNK
बाद		sg		sg
डॉ.		sg		sg
मनमोहन		sg		sg
सिंह		sg		sg
अपनी		any		any
राजनीतिक		any		any
यात्रा		sg		sg
का		sg		sg
सिलसिला		sg		sg
आंध्र		sg		sg
प्रदेश		sg		sg
से		UNK		UNK
शुरू		sg		sg
करेंगे		sg		pl
।		UNK		UNK
केंद्रीय		any		any
कृषि		sg		sg
मंत्री		sg		sg
शरद		sg		sg
पवार		sg		sg
ने		UNK		UNK
लोगों		pl		pl
से		UNK		UNK
जमकर		UNK		UNK
चिकन		sg		sg
खाने		sg		sg
का		sg		sg
आह्वान		sg		sg
किया		sg		sg
है		sg		sg
।		UNK		UNK
अमेरिकी		any		any
राष्ट्रपति		sg		sg
जॉर्ज		sg		sg
डब्लू.		sg		sg
बुश		sg		sg
की		sg		sg
भारत		sg		sg
यात्रा		sg		sg
की		sg		sg
सफलता		sg		sg
परमाणु		sg		sg
समझौते		sg		sg
पर		UNK		UNK
निर्भर		any		any
है		sg		sg
।		UNK		UNK
पिछले		sg		sg
१४		sg		sg
जून		sg		sg
को		UNK		UNK
अगवा		any		any
किए		pl		pl
गए		pl		pl
छह		any		any
छोटे		pl		pl
व्यापारियों		pl		pl
की		sg		pl
आतंकियों		pl		pl
ने		UNK		UNK
बांग्लादेश		sg		sg
में		UNK		UNK
हत्या		sg		sg
कर		sg		sg
दी		sg		sg
।		UNK		UNK
जम्मू		sg		sg
कश्मीर		sg		sg
और		UNK		UNK
उत्तरी		any		any
पाकिस्तान		sg		sg
में		UNK		UNK
शनिवार		sg		sg
सुबह		sg		sg
भूकंप		sg		sg
के		pl		pl
जोरदार		any		any
झटके		pl		pl
महसूस		any		any
किए		pl		pl
गए		pl		pl
।		UNK		UNK
केंद्र		sg		sg
ने		UNK		UNK
बृहस्पतिवार		sg		sg
को		UNK		UNK
नौकरशाही		sg		sg
में		UNK		UNK
खाली		any		any
पड़े		pl		pl
कई		UNK		UNK
पदों		pl		pl
पर		UNK		UNK
नियुक्तियाँ		pl		pl
कीं		pl		pl
।		UNK		UNK
पाकिस्तान		sg		sg
के		sg		sg
प्रधानमंत्री		sg		sg
जफरुल्ला		sg		sg
खान		sg		sg
जमाली		sg		sg
ने		UNK		UNK
शनिवार		sg		sg
को		UNK		UNK
प्रधानमंत्री		sg		sg
मनमोहन		sg		sg
सिंह		sg		sg
से		UNK		UNK
बात		sg		sg
की		sg		sg
।		UNK		UNK
सर्दियों		pl		pl
के		pl		pl
कदमों		pl		pl
की		sg		sg
आहट		sg		sg
को		UNK		UNK
महसूस		any		any
करते		sg		sg
हुए		sg		sg
पर्यटन		sg		sg
तंत्र		sg		sg
में		UNK		UNK
ऊर्जा		sg		sg
का		sg		sg
संचार		sg		sg
होने		sg		sg
लगा		any		sg
है		sg		sg
।		UNK		UNK
ज्योतिषियों		pl		pl
के		sg		sg
बयान		sg		sg
के		UNK		UNK
बाद		sg		sg
किया		sg		sg
दावा		sg		sg
-		UNK		UNK
पुरातत्वविदों		pl		pl
का		sg		sg
मानना		any		any
है		sg		sg
कि		UNK		UNK
अमृतसर		sg		sg
का		sg		sg
इतिहास		sg		sg
यहां		UNK		UNK
की		sg		sg
जमीन		sg		sg
में		UNK		UNK
आज		sg		sg
भी		UNK		UNK
दफन		any		sg
है		sg		sg
।		UNK		UNK
ओंकारेश्वर		sg		sg
मंदिर		sg		sg
में		UNK		UNK
भगवान		sg		sg
मदमहेश्वर		sg		sg
की		sg		sg
डोली		sg		sg
आज		sg		sg
मुख्य		any		any
मंदिर		sg		sg
से		UNK		UNK
निकालकर		any		any
गद्दी		sg		sg
स्थल		sg		sg
में		UNK		UNK
रखी		sg		sg
गई		sg		sg
।		UNK		UNK
पद्मभूषण		sg		sg
और		UNK		UNK
पद्मश्री		sg		any
स्वामी		sg		sg
कल्याण		sg		sg
देव		sg		sg
जी		UNK		sg
को		UNK		UNK
आज		sg		sg
वेद		sg		sg
मंत्रोच्चारों		pl		pl
के		UNK		UNK
बीच		sg		sg
समाधि		sg		sg
दे		sg		sg
दी		sg		sg
गई		sg		sg
।		UNK		UNK
अधिकारियों		pl		pl
ने		UNK		UNK
बताया		sg		sg
कि		UNK		UNK
मंगलवार		sg		sg
की		sg		sg
सुबह		sg		sg
10		any		any
गाड़ियों		pl		pl
में		UNK		UNK
करीब		UNK		UNK
200		any		any
श्रद्धालु		pl		sg
जम्मू		sg		sg
से		UNK		UNK
रवाना		any		any
हुए		pl		sg
।		UNK		UNK
भारी		any		any
बारिश		sg		sg
के		UNK		UNK
कारण		UNK		UNK
दोनों		pl		pl
मार्गों		pl		pl
में		UNK		UNK
फिसलन		sg		sg
को		UNK		UNK
देखते		sg		sg
हुए		sg		sg
अधिकारियों		pl		pl
ने		UNK		UNK
यात्रा		sg		sg
स्थगित		any		any
कर		sg		sg
दी		sg		sg
थी		sg		sg
।		UNK		UNK
सुरक्षा		sg		sg
बलों		pl		pl
को		UNK		UNK
भाजपा		sg		sg
और		UNK		UNK
विहिप		sg		sg
के		sg		UNK
बंद		sg		sg
के		UNK		UNK
मद्देनजर		UNK		UNK
भी		UNK		UNK
सतर्क		any		any
रहने		any		any
को		UNK		UNK
कहा		sg		sg
गया		sg		sg
है		sg		sg
।		UNK		UNK
शीतकाल		sg		sg
के		UNK		UNK
लिए		UNK		UNK
कपाट		pl		sg
बंद		any		any
होने		sg		any
से		UNK		UNK
पूर्व		sg		sg
मंदिर		sg		sg
को		UNK		UNK
शानदार		any		any
तरीके		sg		sg
से		UNK		UNK
फूलों		pl		pl
से		UNK		UNK
सजाया		sg		sg
गया		sg		sg
।		UNK		UNK
सिविल		sg		sg
लाइंस		pl		sg
से		UNK		UNK
गौरव		sg		sg
कपूर		sg		sg
सात		any		any
लोगों		pl		pl
के		UNK		UNK
साथ		sg		sg
23		sg		sg
जुलाई		sg		sg
को		UNK		UNK
दर्शन		sg		sg
करेंगे		sg		pl
।		UNK		UNK
निगम		sg		sg
ने		UNK		UNK
19		any		any
बैचों		pl		pl
के		sg		sg
हिसाब		sg		sg
से		UNK		UNK
यात्रा		sg		sg
का		sg		sg
अनुमानित		any		any
कार्यक्रम		sg		sg
भी		UNK		UNK
भारत		sg		sg
सरकार		sg		sg
को		UNK		UNK
भेजा		sg		sg
है		sg		sg
।		UNK		UNK
ख्वाजा		sg		sg
मोइनुद्दीन		sg		sg
चिश्ती		sg		sg
की		sg		pl
दरगाह		sg		sg
सैकड़ों		pl		pl
वर्षों		pl		pl
से		UNK		UNK
श्रद्धालुओं		pl		pl
को		UNK		UNK
आकर्षित		any		any
करती		sg		sg
रही		sg		sg
है		sg		sg
।		UNK		UNK
